"","ans","subj","cond","trial_index","corr","reindex"
"4013","1","mtslnn1089","lang1","109",1,13
"4014","2","mtslnn1089","lang1","116",0,14
"4015","2","mtslnn1089","lang1","123",1,15
"4016","1","mtslnn1089","lang1","130",0,16
"4017","1","mtslnn1089","lang1","137",1,17
"4018","2","mtslnn1089","lang1","144",0,18
"4019","1","mtslnn1089","lang1","151",1,19
"4020","1","mtslnn1089","lang1","158",1,20
"4021","2","mtslnn1089","lang1","165",1,21
"4022","2","mtslnn1089","lang1","172",0,22
"4023","1","mtslnn1089","lang1","179",0,23
"4024","2","mtslnn1089","lang1","186",1,24
"4025","1","mtslnn1089","lang1","193",1,25
"4026","1","mtslnn1089","lang1","200",0,26
"4027","1","mtslnn1089","lang1","207",0,27
"4028","1","mtslnn1089","lang1","214",0,28
"4029","2","mtslnn1089","lang1","221",0,29
"4030","2","mtslnn1089","lang1","228",1,30
"4031","1","mtslnn1089","lang1","235",0,31
"4032","2","mtslnn1089","lang1","242",0,32
"4033","1","mtslpa0192","lang1","25",1,1
"4034","1","mtslpa0192","lang1","32",1,2
"4035","1","mtslpa0192","lang1","39",1,3
"4036","2","mtslpa0192","lang1","46",1,4
"4037","2","mtslpa0192","lang1","53",1,5
"4038","1","mtslpa0192","lang1","60",1,6
"4039","1","mtslpa0192","lang1","67",1,7
"4040","2","mtslpa0192","lang1","74",1,8
"4041","2","mtslpa0192","lang1","81",1,9
"4042","2","mtslpa0192","lang1","88",1,10
"4043","1","mtslpa0192","lang1","95",1,11
"4044","2","mtslpa0192","lang1","102",1,12
"4045","1","mtslpa0192","lang1","109",1,13
"4046","1","mtslpa0192","lang1","116",1,14
"4047","2","mtslpa0192","lang1","123",1,15
"4048","2","mtslpa0192","lang1","130",1,16
"4049","1","mtslpa0192","lang1","137",1,17
"4050","1","mtslpa0192","lang1","144",1,18
"4051","1","mtslpa0192","lang1","151",1,19
"4052","1","mtslpa0192","lang1","158",1,20
"4053","2","mtslpa0192","lang1","165",1,21
"4054","1","mtslpa0192","lang1","172",1,22
"4055","2","mtslpa0192","lang1","179",1,23
"4056","2","mtslpa0192","lang1","186",1,24
"4057","1","mtslpa0192","lang1","193",1,25
"4058","2","mtslpa0192","lang1","200",1,26
"4059","2","mtslpa0192","lang1","207",1,27
"4060","2","mtslpa0192","lang1","214",1,28
"4061","1","mtslpa0192","lang1","221",1,29
"4062","2","mtslpa0192","lang1","228",1,30
"4063","1","mtslpa0192","lang1","235",0,31
"4064","1","mtslpa0192","lang1","242",1,32
"4065","1","mtslpk0487","lang1","24",1,1
"4066","2","mtslpk0487","lang1","31",0,2
"4067","1","mtslpk0487","lang1","38",1,3
"4068","2","mtslpk0487","lang1","45",1,4
"4069","1","mtslpk0487","lang1","52",0,5
"4070","2","mtslpk0487","lang1","59",0,6
"4071","1","mtslpk0487","lang1","66",1,7
"4072","2","mtslpk0487","lang1","73",1,8
"4073","2","mtslpk0487","lang1","80",1,9
"4074","1","mtslpk0487","lang1","87",0,10
"4075","1","mtslpk0487","lang1","94",1,11
"4076","2","mtslpk0487","lang1","101",1,12
"4077","1","mtslpk0487","lang1","108",1,13
"4078","1","mtslpk0487","lang1","115",1,14
"4079","2","mtslpk0487","lang1","122",1,15
"4080","1","mtslpk0487","lang1","129",0,16
"4081","2","mtslpk0487","lang1","136",0,17
"4082","2","mtslpk0487","lang1","143",0,18
"4083","2","mtslpk0487","lang1","150",0,19
"4084","2","mtslpk0487","lang1","157",0,20
"4085","2","mtslpk0487","lang1","164",1,21
"4086","2","mtslpk0487","lang1","171",0,22
"4087","2","mtslpk0487","lang1","178",1,23
"4088","2","mtslpk0487","lang1","185",1,24
"4089","1","mtslpk0487","lang1","192",1,25
"4090","1","mtslpk0487","lang1","199",0,26
"4091","1","mtslpk0487","lang1","206",0,27
"4092","1","mtslpk0487","lang1","213",0,28
"4093","2","mtslpk0487","lang1","220",0,29
"4094","1","mtslpk0487","lang1","227",0,30
"4095","2","mtslpk0487","lang1","234",1,31
"4096","1","mtslpk0487","lang1","241",1,32
"4097","1","mtslpm0491","lang2","25",1,1
"4098","2","mtslpm0491","lang2","32",0,2
"4099","2","mtslpm0491","lang2","39",0,3
"4100","1","mtslpm0491","lang2","46",1,4
"4101","2","mtslpm0491","lang2","53",0,5
"4102","1","mtslpm0491","lang2","60",1,6
"4103","2","mtslpm0491","lang2","67",0,7
"4104","1","mtslpm0491","lang2","74",1,8
"4105","2","mtslpm0491","lang2","81",0,9
"4106","2","mtslpm0491","lang2","88",0,10
"4107","1","mtslpm0491","lang2","95",1,11
"4108","2","mtslpm0491","lang2","102",0,12
"4109","2","mtslpm0491","lang2","109",0,13
"4110","1","mtslpm0491","lang2","116",1,14
"4111","2","mtslpm0491","lang2","123",0,15
"4112","1","mtslpm0491","lang2","130",1,16
"4113","2","mtslpm0491","lang2","137",1,17
"4114","1","mtslpm0491","lang2","144",0,18
"4115","2","mtslpm0491","lang2","151",1,19
"4116","2","mtslpm0491","lang2","158",1,20
"4117","1","mtslpm0491","lang2","165",0,21
"4118","2","mtslpm0491","lang2","172",1,22
"4119","1","mtslpm0491","lang2","179",0,23
"4120","2","mtslpm0491","lang2","186",1,24
"4121","1","mtslpm0491","lang2","193",0,25
"4122","2","mtslpm0491","lang2","200",1,26
"4123","1","mtslpm0491","lang2","207",0,27
"4124","2","mtslpm0491","lang2","214",1,28
"4125","1","mtslpm0491","lang2","221",0,29
"4126","1","mtslpm0491","lang2","228",0,30
"4127","2","mtslpm0491","lang2","235",1,31
"4128","2","mtslpm0491","lang2","242",1,32
"4129","1","mtslrf1284","lang1","25",1,1
"4130","1","mtslrf1284","lang1","32",1,2
"4131","2","mtslrf1284","lang1","39",0,3
"4132","1","mtslrf1284","lang1","46",0,4
"4133","2","mtslrf1284","lang1","53",1,5
"4134","1","mtslrf1284","lang1","60",1,6
"4135","1","mtslrf1284","lang1","67",1,7
"4136","2","mtslrf1284","lang1","74",1,8
"4137","2","mtslrf1284","lang1","81",1,9
"4138","2","mtslrf1284","lang1","88",1,10
"4139","1","mtslrf1284","lang1","95",1,11
"4140","2","mtslrf1284","lang1","102",1,12
"4141","2","mtslrf1284","lang1","109",0,13
"4142","1","mtslrf1284","lang1","116",1,14
"4143","2","mtslrf1284","lang1","123",1,15
"4144","2","mtslrf1284","lang1","130",1,16
"4145","1","mtslrf1284","lang1","137",1,17
"4146","1","mtslrf1284","lang1","144",1,18
"4147","1","mtslrf1284","lang1","151",1,19
"4148","1","mtslrf1284","lang1","158",1,20
"4149","2","mtslrf1284","lang1","165",1,21
"4150","1","mtslrf1284","lang1","172",1,22
"4151","2","mtslrf1284","lang1","179",1,23
"4152","2","mtslrf1284","lang1","186",1,24
"4153","1","mtslrf1284","lang1","193",1,25
"4154","2","mtslrf1284","lang1","200",1,26
"4155","2","mtslrf1284","lang1","207",1,27
"4156","2","mtslrf1284","lang1","214",1,28
"4157","1","mtslrf1284","lang1","221",1,29
"4158","2","mtslrf1284","lang1","228",1,30
"4159","2","mtslrf1284","lang1","235",1,31
"4160","1","mtslrf1284","lang1","242",1,32
"4161","1","mtslrs0587","lang1","25",1,1
"4162","2","mtslrs0587","lang1","32",0,2
"4163","1","mtslrs0587","lang1","39",1,3
"4164","2","mtslrs0587","lang1","46",1,4
"4165","1","mtslrs0587","lang1","53",0,5
"4166","1","mtslrs0587","lang1","60",1,6
"4167","1","mtslrs0587","lang1","67",1,7
"4168","1","mtslrs0587","lang1","74",0,8
"4169","1","mtslrs0587","lang1","81",0,9
"4170","1","mtslrs0587","lang1","88",0,10
"4171","2","mtslrs0587","lang1","95",0,11
"4172","1","mtslrs0587","lang1","102",0,12
"4173","2","mtslrs0587","lang1","109",0,13
"4174","1","mtslrs0587","lang1","116",1,14
"4175","1","mtslrs0587","lang1","123",0,15
"4176","1","mtslrs0587","lang1","130",0,16
"4177","2","mtslrs0587","lang1","137",0,17
"4178","2","mtslrs0587","lang1","144",0,18
"4179","1","mtslrs0587","lang1","151",1,19
"4180","2","mtslrs0587","lang1","158",0,20
"4181","1","mtslrs0587","lang1","165",0,21
"4182","1","mtslrs0587","lang1","172",1,22
"4183","1","mtslrs0587","lang1","179",0,23
"4184","2","mtslrs0587","lang1","186",1,24
"4185","1","mtslrs0587","lang1","193",1,25
"4186","2","mtslrs0587","lang1","200",1,26
"4187","1","mtslrs0587","lang1","207",0,27
"4188","2","mtslrs0587","lang1","214",1,28
"4189","2","mtslrs0587","lang1","221",0,29
"4190","1","mtslrs0587","lang1","228",0,30
"4191","2","mtslrs0587","lang1","235",1,31
"4192","1","mtslrs0587","lang1","242",1,32
"4193","1","mtslry0186","lang2","25",1,1
"4194","1","mtslry0186","lang2","32",1,2
"4195","1","mtslry0186","lang2","39",1,3
"4196","1","mtslry0186","lang2","46",1,4
"4197","1","mtslry0186","lang2","53",1,5
"4198","1","mtslry0186","lang2","60",1,6
"4199","1","mtslry0186","lang2","67",1,7
"4200","1","mtslry0186","lang2","74",1,8
"4201","1","mtslry0186","lang2","81",1,9
"4202","1","mtslry0186","lang2","88",1,10
"4203","1","mtslry0186","lang2","95",1,11
"4204","1","mtslry0186","lang2","102",1,12
"4205","1","mtslry0186","lang2","109",1,13
"4206","1","mtslry0186","lang2","116",1,14
"4207","1","mtslry0186","lang2","123",1,15
"4208","1","mtslry0186","lang2","130",1,16
"4209","2","mtslry0186","lang2","137",1,17
"4210","2","mtslry0186","lang2","144",1,18
"4211","2","mtslry0186","lang2","151",1,19
"4212","2","mtslry0186","lang2","158",1,20
"4213","1","mtslry0186","lang2","165",0,21
"4214","2","mtslry0186","lang2","172",1,22
"4215","2","mtslry0186","lang2","179",1,23
"4216","2","mtslry0186","lang2","186",1,24
"4217","1","mtslry0186","lang2","193",0,25
"4218","1","mtslry0186","lang2","200",0,26
"4219","2","mtslry0186","lang2","207",1,27
"4220","2","mtslry0186","lang2","214",1,28
"4221","2","mtslry0186","lang2","221",1,29
"4222","2","mtslry0186","lang2","228",1,30
"4223","2","mtslry0186","lang2","235",1,31
"4224","2","mtslry0186","lang2","242",1,32
"4225","1","mtslsa0985","lang1","23",1,1
"4226","1","mtslsa0985","lang1","30",1,2
"4227","2","mtslsa0985","lang1","37",0,3
"4228","2","mtslsa0985","lang1","44",1,4
"4229","2","mtslsa0985","lang1","51",1,5
"4230","1","mtslsa0985","lang1","58",1,6
"4231","1","mtslsa0985","lang1","65",1,7
"4232","2","mtslsa0985","lang1","72",1,8
"4233","2","mtslsa0985","lang1","79",1,9
"4234","2","mtslsa0985","lang1","86",1,10
"4235","1","mtslsa0985","lang1","93",1,11
"4236","2","mtslsa0985","lang1","100",1,12
"4237","1","mtslsa0985","lang1","107",1,13
"4238","1","mtslsa0985","lang1","114",1,14
"4239","1","mtslsa0985","lang1","121",0,15
"4240","2","mtslsa0985","lang1","128",1,16
"4241","1","mtslsa0985","lang1","135",1,17
"4242","1","mtslsa0985","lang1","142",1,18
"4243","1","mtslsa0985","lang1","149",1,19
"4244","1","mtslsa0985","lang1","156",1,20
"4245","2","mtslsa0985","lang1","163",1,21
"4246","1","mtslsa0985","lang1","170",1,22
"4247","2","mtslsa0985","lang1","177",1,23
"4248","2","mtslsa0985","lang1","184",1,24
"4249","1","mtslsa0985","lang1","191",1,25
"4250","2","mtslsa0985","lang1","198",1,26
"4251","2","mtslsa0985","lang1","205",1,27
"4252","1","mtslsa0985","lang1","212",0,28
"4253","1","mtslsa0985","lang1","219",1,29
"4254","2","mtslsa0985","lang1","226",1,30
"4255","2","mtslsa0985","lang1","233",1,31
"4256","1","mtslsa0985","lang1","240",1,32
"4257","2","mtslsa1091","lang2","25",0,1
"4258","1","mtslsa1091","lang2","32",1,2
"4259","1","mtslsa1091","lang2","39",1,3
"4260","1","mtslsa1091","lang2","46",1,4
"4261","1","mtslsa1091","lang2","53",1,5
"4262","2","mtslsa1091","lang2","60",0,6
"4263","1","mtslsa1091","lang2","67",1,7
"4264","1","mtslsa1091","lang2","74",1,8
"4265","1","mtslsa1091","lang2","81",1,9
"4266","2","mtslsa1091","lang2","88",0,10
"4267","1","mtslsa1091","lang2","95",1,11
"4268","1","mtslsa1091","lang2","102",1,12
"4269","1","mtslsa1091","lang2","109",1,13
"4270","1","mtslsa1091","lang2","116",1,14
"4271","1","mtslsa1091","lang2","123",1,15
"4272","2","mtslsa1091","lang2","130",0,16
"4273","1","mtslsa1091","lang2","137",0,17
"4274","1","mtslsa1091","lang2","144",0,18
"4275","2","mtslsa1091","lang2","151",1,19
"4276","1","mtslsa1091","lang2","158",0,20
"4277","2","mtslsa1091","lang2","165",1,21
"4278","1","mtslsa1091","lang2","172",0,22
"4279","2","mtslsa1091","lang2","179",1,23
"4280","2","mtslsa1091","lang2","186",1,24
"4281","2","mtslsa1091","lang2","193",1,25
"4282","2","mtslsa1091","lang2","200",1,26
"4283","2","mtslsa1091","lang2","207",1,27
"4284","2","mtslsa1091","lang2","214",1,28
"4285","2","mtslsa1091","lang2","221",1,29
"4286","1","mtslsa1091","lang2","228",0,30
"4287","2","mtslsa1091","lang2","235",1,31
"4288","1","mtslsa1091","lang2","242",0,32
"4289","1","mtslSH0189","lang2","25",1,1
"4290","2","mtslSH0189","lang2","32",0,2
"4291","1","mtslSH0189","lang2","39",1,3
"4292","1","mtslSH0189","lang2","46",1,4
"4293","1","mtslSH0189","lang2","53",1,5
"4294","2","mtslSH0189","lang2","60",0,6
"4295","2","mtslSH0189","lang2","67",0,7
"4296","1","mtslSH0189","lang2","74",1,8
"4297","1","mtslSH0189","lang2","81",1,9
"4298","1","mtslSH0189","lang2","88",1,10
"4299","1","mtslSH0189","lang2","95",1,11
"4300","1","mtslSH0189","lang2","102",1,12
"4301","2","mtslSH0189","lang2","109",0,13
"4302","2","mtslSH0189","lang2","116",0,14
"4303","2","mtslSH0189","lang2","123",0,15
"4304","1","mtslSH0189","lang2","130",1,16
"4305","1","mtslSH0189","lang2","137",0,17
"4306","2","mtslSH0189","lang2","144",1,18
"4307","2","mtslSH0189","lang2","151",1,19
"4308","2","mtslSH0189","lang2","158",1,20
"4309","1","mtslSH0189","lang2","165",0,21
"4310","1","mtslSH0189","lang2","172",0,22
"4311","1","mtslSH0189","lang2","179",0,23
"4312","2","mtslSH0189","lang2","186",1,24
"4313","2","mtslSH0189","lang2","193",1,25
"4314","2","mtslSH0189","lang2","200",1,26
"4315","2","mtslSH0189","lang2","207",1,27
"4316","2","mtslSH0189","lang2","214",1,28
"4317","2","mtslSH0189","lang2","221",1,29
"4318","1","mtslSH0189","lang2","228",0,30
"4319","1","mtslSH0189","lang2","235",0,31
"4320","2","mtslSH0189","lang2","242",1,32
"4321","2","mtslsn0582","lang2","25",0,1
"4322","2","mtslsn0582","lang2","32",0,2
"4323","1","mtslsn0582","lang2","39",1,3
"4324","2","mtslsn0582","lang2","46",0,4
"4325","2","mtslsn0582","lang2","53",0,5
"4326","2","mtslsn0582","lang2","60",0,6
"4327","1","mtslsn0582","lang2","67",1,7
"4328","1","mtslsn0582","lang2","74",1,8
"4329","2","mtslsn0582","lang2","81",0,9
"4330","2","mtslsn0582","lang2","88",0,10
"4331","1","mtslsn0582","lang2","95",1,11
"4332","2","mtslsn0582","lang2","102",0,12
"4333","2","mtslsn0582","lang2","109",0,13
"4334","2","mtslsn0582","lang2","116",0,14
"4335","1","mtslsn0582","lang2","123",1,15
"4336","2","mtslsn0582","lang2","130",0,16
"4337","2","mtslsn0582","lang2","137",1,17
"4338","2","mtslsn0582","lang2","144",1,18
"4339","2","mtslsn0582","lang2","151",1,19
"4340","1","mtslsn0582","lang2","158",0,20
"4341","1","mtslsn0582","lang2","165",0,21
"4342","1","mtslsn0582","lang2","172",0,22
"4343","2","mtslsn0582","lang2","179",1,23
"4344","1","mtslsn0582","lang2","186",0,24
"4345","2","mtslsn0582","lang2","193",1,25
"4346","1","mtslsn0582","lang2","200",0,26
"4347","2","mtslsn0582","lang2","207",1,27
"4348","1","mtslsn0582","lang2","214",0,28
"4349","2","mtslsn0582","lang2","221",1,29
"4350","1","mtslsn0582","lang2","228",0,30
"4351","1","mtslsn0582","lang2","235",0,31
"4352","1","mtslsn0582","lang2","242",0,32
"4353","2","mtslsp1088","lang1","24",0,1
"4354","2","mtslsp1088","lang1","31",0,2
"4355","1","mtslsp1088","lang1","38",1,3
"4356","1","mtslsp1088","lang1","45",0,4
"4357","2","mtslsp1088","lang1","52",1,5
"4358","1","mtslsp1088","lang1","59",1,6
"4359","2","mtslsp1088","lang1","66",0,7
"4360","1","mtslsp1088","lang1","73",0,8
"4361","1","mtslsp1088","lang1","80",0,9
"4362","1","mtslsp1088","lang1","87",0,10
"4363","2","mtslsp1088","lang1","94",0,11
"4364","1","mtslsp1088","lang1","101",0,12
"4365","1","mtslsp1088","lang1","108",1,13
"4366","1","mtslsp1088","lang1","115",1,14
"4367","2","mtslsp1088","lang1","122",1,15
"4368","2","mtslsp1088","lang1","129",1,16
"4369","2","mtslsp1088","lang1","136",0,17
"4370","2","mtslsp1088","lang1","143",0,18
"4371","1","mtslsp1088","lang1","150",1,19
"4372","1","mtslsp1088","lang1","157",1,20
"4373","1","mtslsp1088","lang1","164",0,21
"4374","1","mtslsp1088","lang1","171",1,22
"4375","2","mtslsp1088","lang1","178",1,23
"4376","2","mtslsp1088","lang1","185",1,24
"4377","1","mtslsp1088","lang1","192",1,25
"4378","1","mtslsp1088","lang1","199",0,26
"4379","2","mtslsp1088","lang1","206",1,27
"4380","1","mtslsp1088","lang1","213",0,28
"4381","1","mtslsp1088","lang1","220",1,29
"4382","1","mtslsp1088","lang1","227",0,30
"4383","2","mtslsp1088","lang1","234",1,31
"4384","2","mtslsp1088","lang1","241",0,32
"4385","1","mtsltb1085","lang2","25",1,1
"4386","1","mtsltb1085","lang2","32",1,2
"4387","1","mtsltb1085","lang2","39",1,3
"4388","1","mtsltb1085","lang2","46",1,4
"4389","2","mtsltb1085","lang2","53",0,5
"4390","1","mtsltb1085","lang2","60",1,6
"4391","1","mtsltb1085","lang2","67",1,7
"4392","2","mtsltb1085","lang2","74",0,8
"4393","2","mtsltb1085","lang2","81",0,9
"4394","1","mtsltb1085","lang2","88",1,10
"4395","2","mtsltb1085","lang2","95",0,11
"4396","2","mtsltb1085","lang2","102",0,12
"4397","1","mtsltb1085","lang2","109",1,13
"4398","1","mtsltb1085","lang2","116",1,14
"4399","1","mtsltb1085","lang2","123",1,15
"4400","1","mtsltb1085","lang2","130",1,16
"4401","1","mtsltb1085","lang2","137",0,17
"4402","2","mtsltb1085","lang2","144",1,18
"4403","2","mtsltb1085","lang2","151",1,19
"4404","2","mtsltb1085","lang2","158",1,20
"4405","2","mtsltb1085","lang2","165",1,21
"4406","2","mtsltb1085","lang2","172",1,22
"4407","2","mtsltb1085","lang2","179",1,23
"4408","2","mtsltb1085","lang2","186",1,24
"4409","2","mtsltb1085","lang2","193",1,25
"4410","2","mtsltb1085","lang2","200",1,26
"4411","2","mtsltb1085","lang2","207",1,27
"4412","1","mtsltb1085","lang2","214",0,28
"4413","2","mtsltb1085","lang2","221",1,29
"4414","2","mtsltb1085","lang2","228",1,30
"4415","2","mtsltb1085","lang2","235",1,31
"4416","2","mtsltb1085","lang2","242",1,32
"4417","1","mtsltw0883","lang1","24",1,1
"4418","1","mtsltw0883","lang1","31",1,2
"4419","2","mtsltw0883","lang1","38",0,3
"4420","2","mtsltw0883","lang1","45",1,4
"4421","1","mtsltw0883","lang1","52",0,5
"4422","2","mtsltw0883","lang1","59",0,6
"4423","1","mtsltw0883","lang1","66",1,7
"4424","1","mtsltw0883","lang1","73",0,8
"4425","2","mtsltw0883","lang1","80",1,9
"4426","1","mtsltw0883","lang1","87",0,10
"4427","2","mtsltw0883","lang1","94",0,11
"4428","1","mtsltw0883","lang1","101",0,12
"4429","1","mtsltw0883","lang1","108",1,13
"4430","2","mtsltw0883","lang1","115",0,14
"4431","2","mtsltw0883","lang1","122",1,15
"4432","2","mtsltw0883","lang1","129",1,16
"4433","2","mtsltw0883","lang1","136",0,17
"4434","1","mtsltw0883","lang1","143",1,18
"4435","2","mtsltw0883","lang1","150",0,19
"4436","1","mtsltw0883","lang1","157",1,20
"4437","1","mtsltw0883","lang1","164",0,21
"4438","2","mtsltw0883","lang1","171",0,22
"4439","1","mtsltw0883","lang1","178",0,23
"4440","1","mtsltw0883","lang1","185",0,24
"4441","2","mtsltw0883","lang1","192",0,25
"4442","2","mtsltw0883","lang1","199",1,26
"4443","2","mtsltw0883","lang1","206",1,27
"4444","1","mtsltw0883","lang1","213",0,28
"4445","2","mtsltw0883","lang1","220",0,29
"4446","2","mtsltw0883","lang1","227",1,30
"4447","1","mtsltw0883","lang1","234",0,31
"4448","1","mtsltw0883","lang1","241",1,32
"4449","1","mtslty0686","lang1","25",1,1
"4450","2","mtslty0686","lang1","32",0,2
"4451","1","mtslty0686","lang1","39",1,3
"4452","2","mtslty0686","lang1","46",1,4
"4453","1","mtslty0686","lang1","53",0,5
"4454","1","mtslty0686","lang1","60",1,6
"4455","1","mtslty0686","lang1","67",1,7
"4456","1","mtslty0686","lang1","74",0,8
"4457","2","mtslty0686","lang1","81",1,9
"4458","2","mtslty0686","lang1","88",1,10
"4459","1","mtslty0686","lang1","95",1,11
"4460","2","mtslty0686","lang1","102",1,12
"4461","1","mtslty0686","lang1","109",1,13
"4462","1","mtslty0686","lang1","116",1,14
"4463","2","mtslty0686","lang1","123",1,15
"4464","2","mtslty0686","lang1","130",1,16
"4465","1","mtslty0686","lang1","137",1,17
"4466","1","mtslty0686","lang1","144",1,18
"4467","1","mtslty0686","lang1","151",1,19
"4468","1","mtslty0686","lang1","158",1,20
"4469","2","mtslty0686","lang1","165",1,21
"4470","1","mtslty0686","lang1","172",1,22
"4471","2","mtslty0686","lang1","179",1,23
"4472","2","mtslty0686","lang1","186",1,24
"4473","1","mtslty0686","lang1","193",1,25
"4474","1","mtslty0686","lang1","200",0,26
"4475","2","mtslty0686","lang1","207",1,27
"4476","2","mtslty0686","lang1","214",1,28
"4477","1","mtslty0686","lang1","221",1,29
"4478","1","mtslty0686","lang1","228",0,30
"4479","1","mtslty0686","lang1","235",0,31
"4480","1","mtslty0686","lang1","242",1,32
"4481","1","mtslwr0188","lang1","25",1,1
"4482","2","mtslwr0188","lang1","32",0,2
"4483","1","mtslwr0188","lang1","39",1,3
"4484","2","mtslwr0188","lang1","46",1,4
"4485","1","mtslwr0188","lang1","53",0,5
"4486","2","mtslwr0188","lang1","60",0,6
"4487","2","mtslwr0188","lang1","67",0,7
"4488","2","mtslwr0188","lang1","74",1,8
"4489","2","mtslwr0188","lang1","81",1,9
"4490","1","mtslwr0188","lang1","88",0,10
"4491","2","mtslwr0188","lang1","95",0,11
