"ans","subj","key","trial_order","corr","task"
1,"spoli_c_346",1,15,1,"tsl"
1,"spoli_c_346",1,16,1,"tsl"
1,"spoli_c_346",2,17,0,"tsl"
1,"spoli_c_346",1,18,1,"tsl"
1,"spoli_c_346",2,19,0,"tsl"
1,"spoli_c_346",1,20,1,"tsl"
1,"spoli_c_346",2,21,0,"tsl"
1,"spoli_c_346",1,22,1,"tsl"
1,"spoli_c_346",2,23,0,"tsl"
1,"spoli_c_346",1,24,1,"tsl"
1,"spoli_c_346",2,25,0,"tsl"
1,"spoli_c_346",2,26,0,"tsl"
1,"spoli_c_346",1,27,1,"tsl"
1,"spoli_c_346",1,28,1,"tsl"
1,"spoli_c_346",2,29,0,"tsl"
1,"spoli_c_346",2,30,0,"tsl"
1,"spoli_c_346",1,31,1,"tsl"
1,"spoli_c_346",1,32,1,"tsl"
2,"spoli_c_379",2,1,1,"tsl"
1,"spoli_c_379",1,2,1,"tsl"
2,"spoli_c_379",2,3,1,"tsl"
1,"spoli_c_379",1,4,1,"tsl"
2,"spoli_c_379",2,5,1,"tsl"
1,"spoli_c_379",1,6,1,"tsl"
2,"spoli_c_379",1,7,0,"tsl"
2,"spoli_c_379",2,8,1,"tsl"
1,"spoli_c_379",2,9,0,"tsl"
2,"spoli_c_379",1,10,0,"tsl"
2,"spoli_c_379",2,11,1,"tsl"
1,"spoli_c_379",2,12,0,"tsl"
2,"spoli_c_379",1,13,0,"tsl"
2,"spoli_c_379",2,14,1,"tsl"
2,"spoli_c_379",1,15,0,"tsl"
2,"spoli_c_379",1,16,0,"tsl"
2,"spoli_c_379",2,17,1,"tsl"
2,"spoli_c_379",1,18,0,"tsl"
2,"spoli_c_379",2,19,1,"tsl"
1,"spoli_c_379",1,20,1,"tsl"
1,"spoli_c_379",2,21,0,"tsl"
2,"spoli_c_379",1,22,0,"tsl"
1,"spoli_c_379",2,23,0,"tsl"
2,"spoli_c_379",1,24,0,"tsl"
2,"spoli_c_379",2,25,1,"tsl"
1,"spoli_c_379",2,26,0,"tsl"
2,"spoli_c_379",1,27,0,"tsl"
2,"spoli_c_379",1,28,0,"tsl"
1,"spoli_c_379",2,29,0,"tsl"
2,"spoli_c_379",2,30,1,"tsl"
1,"spoli_c_379",1,31,1,"tsl"
2,"spoli_c_379",1,32,0,"tsl"
2,"spoli_c_391",2,1,1,"tsl"
1,"spoli_c_391",1,2,1,"tsl"
1,"spoli_c_391",2,3,0,"tsl"
2,"spoli_c_391",1,4,0,"tsl"
2,"spoli_c_391",2,5,1,"tsl"
1,"spoli_c_391",1,6,1,"tsl"
1,"spoli_c_391",1,7,1,"tsl"
2,"spoli_c_391",2,8,1,"tsl"
1,"spoli_c_391",2,9,0,"tsl"
1,"spoli_c_391",1,10,1,"tsl"
2,"spoli_c_391",2,11,1,"tsl"
1,"spoli_c_391",2,12,0,"tsl"
1,"spoli_c_391",1,13,1,"tsl"
2,"spoli_c_391",2,14,1,"tsl"
1,"spoli_c_391",1,15,1,"tsl"
1,"spoli_c_391",1,16,1,"tsl"
2,"spoli_c_391",2,17,1,"tsl"
1,"spoli_c_391",1,18,1,"tsl"
1,"spoli_c_391",2,19,0,"tsl"
1,"spoli_c_391",1,20,1,"tsl"
1,"spoli_c_391",2,21,0,"tsl"
2,"spoli_c_391",1,22,0,"tsl"
1,"spoli_c_391",2,23,0,"tsl"
2,"spoli_c_391",1,24,0,"tsl"
2,"spoli_c_391",2,25,1,"tsl"
2,"spoli_c_391",2,26,1,"tsl"
1,"spoli_c_391",1,27,1,"tsl"
2,"spoli_c_391",1,28,0,"tsl"
1,"spoli_c_391",2,29,0,"tsl"
2,"spoli_c_391",2,30,1,"tsl"
1,"spoli_c_391",1,31,1,"tsl"
2,"spoli_c_391",1,32,0,"tsl"
2,"spoli_c_396",2,1,1,"tsl"
1,"spoli_c_396",1,2,1,"tsl"
2,"spoli_c_396",2,3,1,"tsl"
2,"spoli_c_396",1,4,0,"tsl"
2,"spoli_c_396",2,5,1,"tsl"
2,"spoli_c_396",1,6,0,"tsl"
2,"spoli_c_396",1,7,0,"tsl"
2,"spoli_c_396",2,8,1,"tsl"
2,"spoli_c_396",2,9,1,"tsl"
2,"spoli_c_396",1,10,0,"tsl"
2,"spoli_c_396",2,11,1,"tsl"
2,"spoli_c_396",2,12,1,"tsl"
1,"spoli_c_396",1,13,1,"tsl"
2,"spoli_c_396",2,14,1,"tsl"
2,"spoli_c_396",1,15,0,"tsl"
2,"spoli_c_396",1,16,0,"tsl"
1,"spoli_c_396",2,17,0,"tsl"
2,"spoli_c_396",1,18,0,"tsl"
1,"spoli_c_396",2,19,0,"tsl"
2,"spoli_c_396",1,20,0,"tsl"
1,"spoli_c_396",2,21,0,"tsl"
2,"spoli_c_396",1,22,0,"tsl"
2,"spoli_c_396",2,23,1,"tsl"
1,"spoli_c_396",1,24,1,"tsl"
1,"spoli_c_396",2,25,0,"tsl"
1,"spoli_c_396",2,26,0,"tsl"
1,"spoli_c_396",1,27,1,"tsl"
1,"spoli_c_396",1,28,1,"tsl"
1,"spoli_c_396",2,29,0,"tsl"
1,"spoli_c_396",2,30,0,"tsl"
1,"spoli_c_396",1,31,1,"tsl"
1,"spoli_c_396",1,32,1,"tsl"
1,"spoli_c_404",2,1,0,"tsl"
2,"spoli_c_404",1,2,0,"tsl"
1,"spoli_c_404",2,3,0,"tsl"
1,"spoli_c_404",1,4,1,"tsl"
1,"spoli_c_404",2,5,0,"tsl"
1,"spoli_c_404",1,6,1,"tsl"
2,"spoli_c_404",1,7,0,"tsl"
2,"spoli_c_404",2,8,1,"tsl"
1,"spoli_c_404",2,9,0,"tsl"
1,"spoli_c_404",1,10,1,"tsl"
1,"spoli_c_404",2,11,0,"tsl"
2,"spoli_c_404",2,12,1,"tsl"
2,"spoli_c_404",1,13,0,"tsl"
2,"spoli_c_404",2,14,1,"tsl"
1,"spoli_c_404",1,15,1,"tsl"
1,"spoli_c_404",1,16,1,"tsl"
1,"spoli_c_404",2,17,0,"tsl"
2,"spoli_c_404",1,18,0,"tsl"
1,"spoli_c_404",2,19,0,"tsl"
2,"spoli_c_404",1,20,0,"tsl"
1,"spoli_c_404",2,21,0,"tsl"
1,"spoli_c_404",1,22,1,"tsl"
2,"spoli_c_404",2,23,1,"tsl"
2,"spoli_c_404",1,24,0,"tsl"
2,"spoli_c_404",2,25,1,"tsl"
1,"spoli_c_404",2,26,0,"tsl"
1,"spoli_c_404",1,27,1,"tsl"
2,"spoli_c_404",1,28,0,"tsl"
1,"spoli_c_404",2,29,0,"tsl"
1,"spoli_c_404",2,30,0,"tsl"
2,"spoli_c_404",1,31,0,"tsl"
2,"spoli_c_404",1,32,0,"tsl"
1,"spoli_c_409",2,1,0,"tsl"
1,"spoli_c_409",1,2,1,"tsl"
2,"spoli_c_409",2,3,1,"tsl"
1,"spoli_c_409",1,4,1,"tsl"
2,"spoli_c_409",2,5,1,"tsl"
1,"spoli_c_409",1,6,1,"tsl"
2,"spoli_c_409",1,7,0,"tsl"
2,"spoli_c_409",2,8,1,"tsl"
2,"spoli_c_409",2,9,1,"tsl"
1,"spoli_c_409",1,10,1,"tsl"
1,"spoli_c_409",2,11,0,"tsl"
1,"spoli_c_409",2,12,0,"tsl"
1,"spoli_c_409",1,13,1,"tsl"
1,"spoli_c_409",2,14,0,"tsl"
1,"spoli_c_409",1,15,1,"tsl"
2,"spoli_c_409",1,16,0,"tsl"
2,"spoli_c_409",2,17,1,"tsl"
2,"spoli_c_409",1,18,0,"tsl"
2,"spoli_c_409",2,19,1,"tsl"
2,"spoli_c_409",1,20,0,"tsl"
1,"spoli_c_409",2,21,0,"tsl"
1,"spoli_c_409",1,22,1,"tsl"
2,"spoli_c_409",2,23,1,"tsl"
2,"spoli_c_409",1,24,0,"tsl"
1,"spoli_c_409",2,25,0,"tsl"
2,"spoli_c_409",2,26,1,"tsl"
2,"spoli_c_409",1,27,0,"tsl"
1,"spoli_c_409",1,28,1,"tsl"
2,"spoli_c_409",2,29,1,"tsl"
1,"spoli_c_409",2,30,0,"tsl"
1,"spoli_c_409",1,31,1,"tsl"
1,"spoli_c_409",1,32,1,"tsl"
1,"spoli_c_410",2,1,0,"tsl"
1,"spoli_c_410",1,2,1,"tsl"
1,"spoli_c_410",2,3,0,"tsl"
1,"spoli_c_410",1,4,1,"tsl"
1,"spoli_c_410",2,5,0,"tsl"
1,"spoli_c_410",1,6,1,"tsl"
2,"spoli_c_410",1,7,0,"tsl"
2,"spoli_c_410",2,8,1,"tsl"
2,"spoli_c_410",2,9,1,"tsl"
2,"spoli_c_410",1,10,0,"tsl"
2,"spoli_c_410",2,11,1,"tsl"
2,"spoli_c_410",2,12,1,"tsl"
2,"spoli_c_410",1,13,0,"tsl"
2,"spoli_c_410",2,14,1,"tsl"
1,"spoli_c_410",1,15,1,"tsl"
2,"spoli_c_410",1,16,0,"tsl"
1,"spoli_c_410",2,17,0,"tsl"
1,"spoli_c_410",1,18,1,"tsl"
1,"spoli_c_410",2,19,0,"tsl"
1,"spoli_c_410",1,20,1,"tsl"
1,"spoli_c_410",2,21,0,"tsl"
1,"spoli_c_410",1,22,1,"tsl"
2,"spoli_c_410",2,23,1,"tsl"
2,"spoli_c_410",1,24,0,"tsl"
2,"spoli_c_410",2,25,1,"tsl"
2,"spoli_c_410",2,26,1,"tsl"
2,"spoli_c_410",1,27,0,"tsl"
2,"spoli_c_410",1,28,0,"tsl"
1,"spoli_c_410",2,29,0,"tsl"
2,"spoli_c_410",2,30,1,"tsl"
1,"spoli_c_410",1,31,1,"tsl"
1,"spoli_c_410",1,32,1,"tsl"
1,"spoli_c_419",2,1,0,"tsl"
1,"spoli_c_419",1,2,1,"tsl"
2,"spoli_c_419",2,3,1,"tsl"
2,"spoli_c_419",1,4,0,"tsl"
1,"spoli_c_419",2,5,0,"tsl"
1,"spoli_c_419",1,6,1,"tsl"
2,"spoli_c_419",1,7,0,"tsl"
2,"spoli_c_419",2,8,1,"tsl"
1,"spoli_c_419",2,9,0,"tsl"
2,"spoli_c_419",1,10,0,"tsl"
2,"spoli_c_419",2,11,1,"tsl"
2,"spoli_c_419",2,12,1,"tsl"
2,"spoli_c_419",1,13,0,"tsl"
1,"spoli_c_419",2,14,0,"tsl"
1,"spoli_c_419",1,15,1,"tsl"
1,"spoli_c_419",1,16,1,"tsl"
1,"spoli_c_419",2,17,0,"tsl"
1,"spoli_c_419",1,18,1,"tsl"
1,"spoli_c_419",2,19,0,"tsl"
2,"spoli_c_419",1,20,0,"tsl"
2,"spoli_c_419",2,21,1,"tsl"
2,"spoli_c_419",1,22,0,"tsl"
2,"spoli_c_419",2,23,1,"tsl"
2,"spoli_c_419",1,24,0,"tsl"
2,"spoli_c_419",2,25,1,"tsl"
2,"spoli_c_419",2,26,1,"tsl"
2,"spoli_c_419",1,27,0,"tsl"
2,"spoli_c_419",1,28,0,"tsl"
2,"spoli_c_419",2,29,1,"tsl"
2,"spoli_c_419",2,30,1,"tsl"
1,"spoli_c_419",1,31,1,"tsl"
2,"spoli_c_419",1,32,0,"tsl"
2,"spoli_c_439",2,1,1,"tsl"
2,"spoli_c_439",1,2,0,"tsl"
2,"spoli_c_439",2,3,1,"tsl"
2,"spoli_c_439",1,4,0,"tsl"
1,"spoli_c_439",2,5,0,"tsl"
1,"spoli_c_439",1,6,1,"tsl"
1,"spoli_c_439",1,7,1,"tsl"
2,"spoli_c_439",2,8,1,"tsl"
2,"spoli_c_439",2,9,1,"tsl"
2,"spoli_c_439",1,10,0,"tsl"
1,"spoli_c_439",2,11,0,"tsl"
1,"spoli_c_439",2,12,0,"tsl"
2,"spoli_c_439",1,13,0,"tsl"
1,"spoli_c_439",2,14,0,"tsl"
1,"spoli_c_439",1,15,1,"tsl"
1,"spoli_c_439",1,16,1,"tsl"
2,"spoli_c_439",2,17,1,"tsl"
1,"spoli_c_439",1,18,1,"tsl"
2,"spoli_c_439",2,19,1,"tsl"
2,"spoli_c_439",1,20,0,"tsl"
1,"spoli_c_439",2,21,0,"tsl"
1,"spoli_c_439",1,22,1,"tsl"
1,"spoli_c_439",2,23,0,"tsl"
1,"spoli_c_439",1,24,1,"tsl"
1,"spoli_c_439",2,25,0,"tsl"
1,"spoli_c_439",2,26,0,"tsl"
1,"spoli_c_439",1,27,1,"tsl"
1,"spoli_c_439",1,28,1,"tsl"
2,"spoli_c_439",2,29,1,"tsl"
2,"spoli_c_439",2,30,1,"tsl"
2,"spoli_c_439",1,31,0,"tsl"
1,"spoli_c_439",1,32,1,"tsl"
1,"spoli_c_444",2,1,0,"tsl"
1,"spoli_c_444",1,2,1,"tsl"
2,"spoli_c_444",2,3,1,"tsl"
1,"spoli_c_444",1,4,1,"tsl"
2,"spoli_c_444",2,5,1,"tsl"
1,"spoli_c_444",1,6,1,"tsl"
1,"spoli_c_444",1,7,1,"tsl"
1,"spoli_c_444",2,8,0,"tsl"
1,"spoli_c_444",2,9,0,"tsl"
2,"spoli_c_444",1,10,0,"tsl"
2,"spoli_c_444",2,11,1,"tsl"
2,"spoli_c_444",2,12,1,"tsl"
1,"spoli_c_444",1,13,1,"tsl"
1,"spoli_c_444",2,14,0,"tsl"
2,"spoli_c_444",1,15,0,"tsl"
1,"spoli_c_444",1,16,1,"tsl"
2,"spoli_c_444",2,17,1,"tsl"
2,"spoli_c_444",1,18,0,"tsl"
2,"spoli_c_444",2,19,1,"tsl"
1,"spoli_c_444",1,20,1,"tsl"
1,"spoli_c_444",2,21,0,"tsl"
2,"spoli_c_444",1,22,0,"tsl"
2,"spoli_c_444",2,23,1,"tsl"
2,"spoli_c_444",1,24,0,"tsl"
2,"spoli_c_444",2,25,1,"tsl"
2,"spoli_c_444",2,26,1,"tsl"
2,"spoli_c_444",1,27,0,"tsl"
1,"spoli_c_444",1,28,1,"tsl"
2,"spoli_c_444",2,29,1,"tsl"
2,"spoli_c_444",2,30,1,"tsl"
1,"spoli_c_444",1,31,1,"tsl"
1,"spoli_c_444",1,32,1,"tsl"
1,"spoli_c_447",2,1,0,"tsl"
1,"spoli_c_447",1,2,1,"tsl"
2,"spoli_c_447",2,3,1,"tsl"
2,"spoli_c_447",1,4,0,"tsl"
2,"spoli_c_447",2,5,1,"tsl"
2,"spoli_c_447",1,6,0,"tsl"
2,"spoli_c_447",1,7,0,"tsl"
2,"spoli_c_447",2,8,1,"tsl"
2,"spoli_c_447",2,9,1,"tsl"
2,"spoli_c_447",1,10,0,"tsl"
2,"spoli_c_447",2,11,1,"tsl"
2,"spoli_c_447",2,12,1,"tsl"
2,"spoli_c_447",1,13,0,"tsl"
2,"spoli_c_447",2,14,1,"tsl"
2,"spoli_c_447",1,15,0,"tsl"
2,"spoli_c_447",1,16,0,"tsl"
2,"spoli_c_447",2,17,1,"tsl"
2,"spoli_c_447",1,18,0,"tsl"
2,"spoli_c_447",2,19,1,"tsl"
2,"spoli_c_447",1,20,0,"tsl"
2,"spoli_c_447",2,21,1,"tsl"
2,"spoli_c_447",1,22,0,"tsl"
2,"spoli_c_447",2,23,1,"tsl"
2,"spoli_c_447",1,24,0,"tsl"
2,"spoli_c_447",2,25,1,"tsl"
2,"spoli_c_447",2,26,1,"tsl"
2,"spoli_c_447",1,27,0,"tsl"
2,"spoli_c_447",1,28,0,"tsl"
2,"spoli_c_447",2,29,1,"tsl"
2,"spoli_c_447",2,30,1,"tsl"
2,"spoli_c_447",1,31,0,"tsl"
2,"spoli_c_447",1,32,0,"tsl"
2,"spoli_c_448",2,1,1,"tsl"
1,"spoli_c_448",1,2,1,"tsl"
2,"spoli_c_448",2,3,1,"tsl"
1,"spoli_c_448",1,4,1,"tsl"
2,"spoli_c_448",2,5,1,"tsl"
1,"spoli_c_448",1,6,1,"tsl"
2,"spoli_c_448",1,7,0,"tsl"
1,"spoli_c_448",2,8,0,"tsl"
2,"spoli_c_448",2,9,1,"tsl"
2,"spoli_c_448",1,10,0,"tsl"
2,"spoli_c_448",2,11,1,"tsl"
2,"spoli_c_448",2,12,1,"tsl"
1,"spoli_c_448",1,13,1,"tsl"
1,"spoli_c_448",2,14,0,"tsl"
1,"spoli_c_448",1,15,1,"tsl"
2,"spoli_c_448",1,16,0,"tsl"
2,"spoli_c_448",2,17,1,"tsl"
2,"spoli_c_448",1,18,0,"tsl"
2,"spoli_c_448",2,19,1,"tsl"
2,"spoli_c_448",1,20,0,"tsl"
2,"spoli_c_448",2,21,1,"tsl"
2,"spoli_c_448",1,22,0,"tsl"
2,"spoli_c_448",2,23,1,"tsl"
2,"spoli_c_448",1,24,0,"tsl"
2,"spoli_c_448",2,25,1,"tsl"
2,"spoli_c_448",2,26,1,"tsl"
2,"spoli_c_448",1,27,0,"tsl"
2,"spoli_c_448",1,28,0,"tsl"
2,"spoli_c_448",2,29,1,"tsl"
2,"spoli_c_448",2,30,1,"tsl"
2,"spoli_c_448",1,31,0,"tsl"
2,"spoli_c_448",1,32,0,"tsl"
1,"spoli_c_450",2,1,0,"tsl"
1,"spoli_c_450",1,2,1,"tsl"
2,"spoli_c_450",2,3,1,"tsl"
1,"spoli_c_450",1,4,1,"tsl"
2,"spoli_c_450",2,5,1,"tsl"
2,"spoli_c_450",1,6,0,"tsl"
1,"spoli_c_450",1,7,1,"tsl"
1,"spoli_c_450",2,8,0,"tsl"
2,"spoli_c_450",2,9,1,"tsl"
1,"spoli_c_450",1,10,1,"tsl"
2,"spoli_c_450",2,11,1,"tsl"
1,"spoli_c_450",2,12,0,"tsl"
2,"spoli_c_450",1,13,0,"tsl"
2,"spoli_c_450",2,14,1,"tsl"
1,"spoli_c_450",1,15,1,"tsl"
1,"spoli_c_450",1,16,1,"tsl"
2,"spoli_c_450",2,17,1,"tsl"
2,"spoli_c_450",1,18,0,"tsl"
1,"spoli_c_450",2,19,0,"tsl"
2,"spoli_c_450",1,20,0,"tsl"
1,"spoli_c_450",2,21,0,"tsl"
2,"spoli_c_450",1,22,0,"tsl"
1,"spoli_c_450",2,23,0,"tsl"
2,"spoli_c_450",1,24,0,"tsl"
1,"spoli_c_450",2,25,0,"tsl"
2,"spoli_c_450",2,26,1,"tsl"
1,"spoli_c_450",1,27,1,"tsl"
1,"spoli_c_450",1,28,1,"tsl"
2,"spoli_c_450",2,29,1,"tsl"
1,"spoli_c_450",2,30,0,"tsl"
1,"spoli_c_450",1,31,1,"tsl"
2,"spoli_c_450",1,32,0,"tsl"
1,"spoli_c_451",2,1,0,"tsl"
1,"spoli_c_451",1,2,1,"tsl"
1,"spoli_c_451",2,3,0,"tsl"
1,"spoli_c_451",1,4,1,"tsl"
1,"spoli_c_451",2,5,0,"tsl"
1,"spoli_c_451",1,6,1,"tsl"
1,"spoli_c_451",1,7,1,"tsl"
1,"spoli_c_451",2,8,0,"tsl"
1,"spoli_c_451",2,9,0,"tsl"
2,"spoli_c_451",1,10,0,"tsl"
1,"spoli_c_451",2,11,0,"tsl"
1,"spoli_c_451",2,12,0,"tsl"
1,"spoli_c_451",1,13,1,"tsl"
1,"spoli_c_451",2,14,0,"tsl"
1,"spoli_c_451",1,15,1,"tsl"
1,"spoli_c_451",1,16,1,"tsl"
1,"spoli_c_451",2,17,0,"tsl"
1,"spoli_c_451",1,18,1,"tsl"
1,"spoli_c_451",2,19,0,"tsl"
1,"spoli_c_451",1,20,1,"tsl"
1,"spoli_c_451",2,21,0,"tsl"
1,"spoli_c_451",1,22,1,"tsl"
1,"spoli_c_451",2,23,0,"tsl"
1,"spoli_c_451",1,24,1,"tsl"
1,"spoli_c_451",2,25,0,"tsl"
1,"spoli_c_451",2,26,0,"tsl"
1,"spoli_c_451",1,27,1,"tsl"
1,"spoli_c_451",1,28,1,"tsl"
1,"spoli_c_451",2,29,0,"tsl"
1,"spoli_c_451",2,30,0,"tsl"
1,"spoli_c_451",1,31,1,"tsl"
1,"spoli_c_451",1,32,1,"tsl"
1,"spoli_c_452",2,1,0,"tsl"
2,"spoli_c_452",1,2,0,"tsl"
1,"spoli_c_452",2,3,0,"tsl"
1,"spoli_c_452",1,4,1,"tsl"
2,"spoli_c_452",2,5,1,"tsl"
1,"spoli_c_452",1,6,1,"tsl"
1,"spoli_c_452",1,7,1,"tsl"
1,"spoli_c_452",2,8,0,"tsl"
2,"spoli_c_452",2,9,1,"tsl"
2,"spoli_c_452",1,10,0,"tsl"
1,"spoli_c_452",2,11,0,"tsl"
1,"spoli_c_452",2,12,0,"tsl"
1,"spoli_c_452",1,13,1,"tsl"
2,"spoli_c_452",2,14,1,"tsl"
2,"spoli_c_452",1,15,0,"tsl"
2,"spoli_c_452",1,16,0,"tsl"
1,"spoli_c_452",2,17,0,"tsl"
2,"spoli_c_452",1,18,0,"tsl"
1,"spoli_c_452",2,19,0,"tsl"
2,"spoli_c_452",1,20,0,"tsl"
2,"spoli_c_452",2,21,1,"tsl"
1,"spoli_c_452",1,22,1,"tsl"
2,"spoli_c_452",2,23,1,"tsl"
1,"spoli_c_452",1,24,1,"tsl"
1,"spoli_c_452",2,25,0,"tsl"
1,"spoli_c_452",2,26,0,"tsl"
1,"spoli_c_452",1,27,1,"tsl"
1,"spoli_c_452",1,28,1,"tsl"
1,"spoli_c_452",2,29,0,"tsl"
1,"spoli_c_452",2,30,0,"tsl"
1,"spoli_c_452",1,31,1,"tsl"
1,"spoli_c_452",1,32,1,"tsl"
1,"spoli_c_477",2,1,0,"tsl"
1,"spoli_c_477",1,2,1,"tsl"
1,"spoli_c_477",2,3,0,"tsl"
1,"spoli_c_477",1,4,1,"tsl"
2,"spoli_c_477",2,5,1,"tsl"
1,"spoli_c_477",1,6,1,"tsl"
1,"spoli_c_477",1,7,1,"tsl"
2,"spoli_c_477",2,8,1,"tsl"
2,"spoli_c_477",2,9,1,"tsl"
1,"spoli_c_477",1,10,1,"tsl"
2,"spoli_c_477",2,11,1,"tsl"
1,"spoli_c_477",2,12,0,"tsl"
1,"spoli_c_477",1,13,1,"tsl"
1,"spoli_c_477",2,14,0,"tsl"
2,"spoli_c_477",1,15,0,"tsl"
1,"spoli_c_477",1,16,1,"tsl"
2,"spoli_c_477",2,17,1,"tsl"
1,"spoli_c_477",1,18,1,"tsl"
2,"spoli_c_477",2,19,1,"tsl"
1,"spoli_c_477",1,20,1,"tsl"
1,"spoli_c_477",2,21,0,"tsl"
1,"spoli_c_477",1,22,1,"tsl"
2,"spoli_c_477",2,23,1,"tsl"
1,"spoli_c_477",1,24,1,"tsl"
2,"spoli_c_477",2,25,1,"tsl"
1,"spoli_c_477",2,26,0,"tsl"
1,"spoli_c_477",1,27,1,"tsl"
2,"spoli_c_477",1,28,0,"tsl"
2,"spoli_c_477",2,29,1,"tsl"
1,"spoli_c_477",2,30,0,"tsl"
1,"spoli_c_477",1,31,1,"tsl"
1,"spoli_c_477",1,32,1,"tsl"
1,"spoli_c_487",2,1,0,"tsl"
2,"spoli_c_487",1,2,0,"tsl"
2,"spoli_c_487",2,3,1,"tsl"
1,"spoli_c_487",1,4,1,"tsl"
1,"spoli_c_487",2,5,0,"tsl"
2,"spoli_c_487",1,6,0,"tsl"
1,"spoli_c_487",1,7,1,"tsl"
2,"spoli_c_487",2,8,1,"tsl"
2,"spoli_c_487",2,9,1,"tsl"
2,"spoli_c_487",1,10,0,"tsl"
2,"spoli_c_487",2,11,1,"tsl"
2,"spoli_c_487",2,12,1,"tsl"
2,"spoli_c_487",1,13,0,"tsl"
2,"spoli_c_487",2,14,1,"tsl"
2,"spoli_c_487",1,15,0,"tsl"
1,"spoli_c_487",1,16,1,"tsl"
1,"spoli_c_487",2,17,0,"tsl"
2,"spoli_c_487",1,18,0,"tsl"
1,"spoli_c_487",2,19,0,"tsl"
2,"spoli_c_487",1,20,0,"tsl"
1,"spoli_c_487",2,21,0,"tsl"
2,"spoli_c_487",1,22,0,"tsl"
1,"spoli_c_487",2,23,0,"tsl"
2,"spoli_c_487",1,24,0,"tsl"
1,"spoli_c_487",2,25,0,"tsl"
1,"spoli_c_487",2,26,0,"tsl"
2,"spoli_c_487",1,27,0,"tsl"
1,"spoli_c_487",1,28,1,"tsl"
2,"spoli_c_487",2,29,1,"tsl"
2,"spoli_c_487",2,30,1,"tsl"
1,"spoli_c_487",1,31,1,"tsl"
2,"spoli_c_487",1,32,0,"tsl"
2,"spoli_c_494",2,1,1,"tsl"
1,"spoli_c_494",1,2,1,"tsl"
2,"spoli_c_494",2,3,1,"tsl"
2,"spoli_c_494",1,4,0,"tsl"
2,"spoli_c_494",2,5,1,"tsl"
1,"spoli_c_494",1,6,1,"tsl"
1,"spoli_c_494",1,7,1,"tsl"
2,"spoli_c_494",2,8,1,"tsl"
2,"spoli_c_494",2,9,1,"tsl"
1,"spoli_c_494",1,10,1,"tsl"
1,"spoli_c_494",2,11,0,"tsl"
2,"spoli_c_494",2,12,1,"tsl"
2,"spoli_c_494",1,13,0,"tsl"
2,"spoli_c_494",2,14,1,"tsl"
1,"spoli_c_494",1,15,1,"tsl"
2,"spoli_c_494",1,16,0,"tsl"
1,"spoli_c_494",2,17,0,"tsl"
1,"spoli_c_494",1,18,1,"tsl"
2,"spoli_c_494",2,19,1,"tsl"
1,"spoli_c_494",1,20,1,"tsl"
2,"spoli_c_494",2,21,1,"tsl"
1,"spoli_c_494",1,22,1,"tsl"
2,"spoli_c_494",2,23,1,"tsl"
2,"spoli_c_494",1,24,0,"tsl"
1,"spoli_c_494",2,25,0,"tsl"
1,"spoli_c_494",2,26,0,"tsl"
1,"spoli_c_494",1,27,1,"tsl"
2,"spoli_c_494",1,28,0,"tsl"
1,"spoli_c_494",2,29,0,"tsl"
1,"spoli_c_494",2,30,0,"tsl"
2,"spoli_c_494",1,31,0,"tsl"
1,"spoli_c_494",1,32,1,"tsl"
2,"spoli_c_501",2,1,1,"tsl"
2,"spoli_c_501",1,2,0,"tsl"
2,"spoli_c_501",2,3,1,"tsl"
1,"spoli_c_501",1,4,1,"tsl"
2,"spoli_c_501",2,5,1,"tsl"
2,"spoli_c_501",1,6,0,"tsl"
2,"spoli_c_501",1,7,0,"tsl"
1,"spoli_c_501",2,8,0,"tsl"
2,"spoli_c_501",2,9,1,"tsl"
1,"spoli_c_501",1,10,1,"tsl"
2,"spoli_c_501",2,11,1,"tsl"
2,"spoli_c_501",2,12,1,"tsl"
2,"spoli_c_501",1,13,0,"tsl"
2,"spoli_c_501",2,14,1,"tsl"
1,"spoli_c_501",1,15,1,"tsl"
2,"spoli_c_501",1,16,0,"tsl"
2,"spoli_c_501",2,17,1,"tsl"
2,"spoli_c_501",1,18,0,"tsl"
1,"spoli_c_501",2,19,0,"tsl"
2,"spoli_c_501",1,20,0,"tsl"
2,"spoli_c_501",2,21,1,"tsl"
2,"spoli_c_501",1,22,0,"tsl"
1,"spoli_c_501",2,23,0,"tsl"
2,"spoli_c_501",1,24,0,"tsl"
1,"spoli_c_501",2,25,0,"tsl"
2,"spoli_c_501",2,26,1,"tsl"
1,"spoli_c_501",1,27,1,"tsl"
1,"spoli_c_501",1,28,1,"tsl"
2,"spoli_c_501",2,29,1,"tsl"
2,"spoli_c_501",2,30,1,"tsl"
2,"spoli_c_501",1,31,0,"tsl"
2,"spoli_c_501",1,32,0,"tsl"
2,"spoli_c_522",2,1,1,"tsl"
1,"spoli_c_522",1,2,1,"tsl"
2,"spoli_c_522",2,3,1,"tsl"
1,"spoli_c_522",1,4,1,"tsl"
2,"spoli_c_522",2,5,1,"tsl"
2,"spoli_c_522",1,6,0,"tsl"
1,"spoli_c_522",1,7,1,"tsl"
1,"spoli_c_522",2,8,0,"tsl"
2,"spoli_c_522",2,9,1,"tsl"
1,"spoli_c_522",1,10,1,"tsl"
1,"spoli_c_522",2,11,0,"tsl"
1,"spoli_c_522",2,12,0,"tsl"
1,"spoli_c_522",1,13,1,"tsl"
